ax_sum,ay_sum,az_sum,gx_sum,gy_sum,gz_sum,a_sum,g_sum,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,a_var,g_var,ax_min,ay_min,az_min,gx_min,gy_min,gz_min,a_min,g_min,ax_max,ay_max,az_max,gx_max,gy_max,gz_max,a_max,g_max,motion_state
0.527281079,0.949478697,9.794790688,-0.005005409,-0.007855244,-0.027181492,9.879135017,0.0420971,1.04E-06,2.12E-06,1.24E-06,3.66E-09,2.45E-09,9.25E-10,1.40E-06,1.11E-09,-0.000861778,-0.000871801,0.022623713,-0.00019509,-0.00014827,-0.000147954,0.022687874,1.61E-05,0.003767484,0.005760736,0.027954988,0.000214111,0.000122938,2.24E-05,0.028580667,0.000232483,straight
0.480241498,-0.12657329,9.770211964,-0.003366374,0.001066357,-0.025427432,9.795299141,0.034948514,1.26E-06,2.77E-07,2.66E-07,2.17E-09,1.18E-09,9.70E-10,2.75E-07,7.94E-10,-0.001213052,-0.001973431,0.022928977,-0.000143755,-8.36E-05,-0.000124618,0.02293875,4.24E-06,0.004284715,0.000846636,0.025956771,0.000124902,8.37E-05,4.88E-05,0.026069991,0.000166213,straight
0.422356853,-0.859901571,9.767672915,-0.001798883,0.003572788,-0.008677092,9.837668295,0.028998945,1.94E-06,9.52E-07,1.79E-07,3.00E-09,1.69E-09,9.62E-10,2.27E-07,9.54E-10,-0.002361092,-0.00516568,0.023387895,-0.00014146,-0.000125386,-0.00011747,0.023530119,9.63E-06,0.004082426,-0.000271571,0.025530837,0.000141449,0.000125188,6.53E-05,0.025793147,0.000160712,straight
0.303894435,-0.838786357,9.795653274,-0.003797684,0.002180267,-0.008359049,9.844914008,0.024871811,8.87E-07,1.83E-07,4.24E-08,2.13E-09,1.15E-09,6.81E-10,3.70E-08,6.43E-10,-0.001296759,-0.003116674,0.024021223,-0.000134308,-8.89E-05,-9.34E-05,0.024091884,7.47E-06,0.002748198,-0.001075737,0.025195098,0.000136718,8.98E-05,4.22E-05,0.025270924,0.000145373,straight
0.337091014,-0.634464377,9.810907257,-0.001121,0.001203194,-0.00504509,9.85626166,0.022535335,9.28E-07,1.42E-06,3.56E-08,1.88E-09,8.89E-10,9.16E-10,3.38E-08,6.81E-10,-0.001371022,-0.003210611,0.024054379,-0.000161104,-7.24E-05,-0.000102747,0.024189916,3.56E-06,0.002946998,0.001555255,0.025117505,0.000111222,0.000111833,7.35E-05,0.025266857,0.000162711,straight
0.349265975,0.084604962,9.774884446,-0.003010888,0.000241824,-0.001170214,9.789733761,0.021524202,9.20E-07,9.00E-08,6.26E-08,2.09E-09,6.84E-10,6.91E-10,6.10E-08,6.25E-10,-0.001127895,-0.000396993,0.023743796,-0.000164136,-7.36E-05,-9.97E-05,0.023785546,4.61E-06,0.002673887,0.000981832,0.025095026,0.000114698,6.27E-05,7.73E-05,0.025096296,0.000166338,rest
0.345831482,0.081325377,9.784152713,-0.003089585,0.001165599,-0.001726169,9.801079026,0.021417853,1.19E-06,9.56E-08,4.03E-08,1.80E-09,8.18E-10,7.52E-10,4.40E-08,5.82E-10,-0.001007965,-0.000452394,0.02395242,-0.000124391,-7.39E-05,-8.06E-05,0.023987287,6.47E-06,0.002953782,0.000950784,0.024861867,0.00011481,9.75E-05,7.07E-05,0.024911541,0.00013446,rest
0.346711436,0.082917929,9.783456995,-0.001993153,0.000429139,-0.000987265,9.799967492,0.021436896,1.14E-06,9.44E-08,4.26E-08,1.96E-09,7.47E-10,7.36E-10,4.79E-08,5.99E-10,-0.000877714,-0.000477353,0.024015036,-0.000133529,-7.87E-05,-8.31E-05,0.024057529,7.32E-06,0.002934504,0.000904752,0.024841368,0.000130624,0.000101056,9.01E-05,0.024880872,0.000139283,rest
0.346503177,0.083151951,9.784719565,-0.002612297,0.000356957,-0.000766002,9.800805365,0.02132357,1.10E-06,8.30E-08,4.10E-08,2.01E-09,6.37E-10,6.89E-10,4.62E-08,5.35E-10,-0.00096426,-0.000362943,0.023978834,-0.000118066,-8.33E-05,-6.81E-05,0.024010085,3.47E-06,0.002899586,0.00091688,0.024877429,9.83E-05,7.58E-05,7.64E-05,0.02494419,0.00012207,rest
0.356615254,0.250362388,9.786594417,-0.000248667,0.00039202,-0.000893485,9.807880969,0.021814772,1.03E-06,3.98E-07,5.12E-08,2.15E-09,7.21E-10,6.71E-10,5.69E-08,5.71E-10,-0.000953352,-0.00046914,0.023781021,-0.000154488,-7.64E-05,-8.83E-05,0.023797493,7.22E-06,0.00305623,0.002109079,0.024973035,0.00012584,7.30E-05,8.02E-05,0.025034562,0.000165961,straight
0.352641496,0.477587635,9.787668951,-0.00417405,0.002933327,-0.002512395,9.81287391,0.022387744,7.78E-07,1.10E-07,3.81E-08,2.13E-09,7.27E-10,7.57E-10,3.88E-08,6.80E-10,-0.000869525,0.000148229,0.023923221,-0.000152696,-7.49E-05,-0.000114471,0.023942332,9.77E-06,0.002810879,0.002091364,0.024935894,0.00013534,7.99E-05,8.42E-05,0.0250012,0.000153504,straight
0.344058247,0.452942564,9.769238691,-0.008249727,-0.0021029,-0.003813207,9.792603615,0.023984257,6.97E-07,1.41E-07,4.95E-08,2.18E-09,9.23E-10,7.04E-10,5.08E-08,7.47E-10,-0.001372436,0.000269368,0.023829205,-0.000150651,-0.000106528,-9.02E-05,0.023880646,5.01E-06,0.002591601,0.002070718,0.024988334,0.000124313,7.07E-05,8.89E-05,0.025030476,0.000160305,straight
0.332740581,0.024433762,9.770826805,-0.003318492,-0.000203408,-0.002068609,9.789403133,0.023666601,9.75E-07,6.08E-07,7.31E-08,2.06E-09,1.34E-09,6.47E-10,7.73E-08,6.31E-10,-0.001444566,-0.001594396,0.023658857,-0.00013379,-9.03E-05,-7.37E-05,0.023692633,1.40E-05,0.003573282,0.001474416,0.025218511,0.000106033,0.000135511,6.91E-05,0.025295999,0.000165318,straight
0.309742211,-0.923084799,9.799108024,-0.000903186,0.004148167,-0.00173283,9.8582122,0.02363675,6.64E-07,6.65E-07,1.67E-07,2.60E-09,7.41E-10,7.21E-10,1.56E-07,6.94E-10,-0.000938189,-0.003732163,0.023578851,-0.000139117,-6.60E-05,-7.87E-05,0.023599005,6.52E-06,0.002849745,3.21E-05,0.02546025,0.000136532,9.14E-05,7.08E-05,0.025540447,0.000147361,straight
0.316612036,0.130196251,9.788719132,0.001399275,0.001324084,-0.001257029,9.809877654,0.021771816,7.44E-07,1.12E-06,4.36E-08,2.18E-09,6.32E-10,7.32E-10,4.28E-08,6.05E-10,-0.001217898,-0.00259278,0.023965652,-0.000129025,-6.64E-05,-6.97E-05,0.024010434,7.69E-06,0.002618675,0.001545105,0.025224895,0.000130627,8.56E-05,7.35E-05,0.025225556,0.000142351,straight
0.307709778,0.550494269,9.775912142,0.003026906,-0.001452595,-0.001878824,9.803736465,0.020962511,7.99E-07,1.27E-07,3.74E-08,1.85E-09,6.82E-10,7.08E-10,4.24E-08,5.80E-10,-0.000932845,0.000570559,0.023808339,-0.000101827,-7.67E-05,-9.03E-05,0.02383083,6.24E-06,0.00259059,0.002444617,0.025087554,0.000138305,7.74E-05,7.81E-05,0.025192363,0.000140049,straight
0.375009876,1.013581682,9.772380416,0.007715687,-0.002358578,-0.00252796,9.844454026,0.022672253,1.01E-06,5.44E-07,7.76E-08,1.79E-09,9.21E-10,7.15E-10,9.50E-08,6.57E-10,-0.001702026,0.001234289,0.023682222,-0.000105243,-8.86E-05,-9.71E-05,0.023770943,7.37E-06,0.003752107,0.00433416,0.025038016,0.00016905,6.69E-05,6.85E-05,0.025349866,0.000175073,straight
0.33014583,1.08001497,9.793255122,-0.000857033,0.007788852,-0.003622182,9.863842473,0.024379737,4.64E-07,2.54E-07,1.58E-07,2.27E-09,8.80E-10,7.90E-10,1.73E-07,6.88E-10,-0.001393243,0.001456008,0.023294582,-0.000140894,-5.97E-05,-9.79E-05,0.023369151,7.23E-06,0.002430437,0.003802111,0.025405626,0.000114813,0.000101801,6.69E-05,0.025627801,0.000148257,straight
0.277400278,0.346035949,9.773405695,-0.009867449,0.005675614,-0.0033422,9.797575689,0.025370183,5.61E-07,1.19E-06,1.34E-07,2.05E-09,1.12E-09,7.39E-10,1.49E-07,7.53E-10,-0.001471833,-0.0010366,0.023531919,-0.000162039,-0.000117101,-8.76E-05,0.023552729,6.61E-06,0.002764555,0.00330594,0.025566123,0.000116222,0.00012238,7.86E-05,0.025869174,0.000164336,straight
0.191543364,-0.082055317,9.774789734,-0.003523931,0.003122013,-0.002311394,9.784644045,0.023317273,6.59E-07,2.83E-07,1.82E-07,2.21E-09,8.34E-10,8.19E-10,1.89E-07,6.30E-10,-0.002023929,-0.001525036,0.023348522,-0.000132125,-7.75E-05,-8.67E-05,0.023352372,8.93E-06,0.002977344,0.001143059,0.025541327,0.000118643,9.20E-05,7.25E-05,0.025654914,0.000146541,straight
0.176181373,-0.1192931,9.756626618,-0.00533294,-0.004300919,0.00199306,9.782762259,0.029613329,2.22E-06,7.11E-07,1.82E-07,2.60E-09,2.67E-09,8.21E-10,1.92E-07,9.17E-10,-0.003401636,-0.002074279,0.022819865,-0.00016848,-0.000129875,-8.78E-05,0.022932939,8.94E-06,0.003813694,0.00142364,0.025680802,0.000143562,0.000115838,8.57E-05,0.025692447,0.00018502,straight
0.357749768,0.102757092,9.790325553,-4.02E-05,8.64E-05,0.003732562,9.816695908,0.032985333,1.70E-06,7.14E-07,7.91E-07,2.94E-09,3.73E-09,9.56E-10,8.32E-07,8.95E-10,-0.002563028,-0.001579653,0.022252665,-0.000149108,-0.000159059,-8.54E-05,0.022304672,7.12E-06,0.004217519,0.002041637,0.026361065,0.00014583,0.000132162,9.19E-05,0.026503075,0.000175922,straight
0.129718493,0.06076303,9.820176177,0.009407387,0.01081751,0.002328791,9.840560185,0.034737142,1.68E-06,7.01E-07,3.22E-07,3.04E-09,3.94E-09,7.98E-10,3.19E-07,1.54E-09,-0.00346633,-0.001907779,0.023245149,-0.000119209,-0.000118796,-8.94E-05,0.023297075,1.51E-05,0.003082133,0.002316424,0.025962219,0.000182603,0.000165418,8.16E-05,0.026023779,0.000202577,straight
0.041350756,0.220714972,9.793857892,-0.005421881,0.001405623,0.003358312,9.810891005,0.027988802,7.19E-07,1.07E-06,3.53E-07,3.05E-09,1.87E-09,7.73E-10,3.63E-07,1.05E-09,-0.00211377,-0.001490882,0.023174741,-0.000170268,-0.000102103,-7.95E-05,0.023192485,1.03E-05,0.003000344,0.003306749,0.025977964,0.000134353,0.000165481,0.000112459,0.026163626,0.000190754,straight
0.162995476,-0.005064681,9.802512567,-0.002155572,-0.007472627,0.001371458,9.815323723,0.025237236,9.05E-07,5.05E-07,4.19E-07,2.49E-09,1.04E-09,7.46E-10,4.21E-07,6.70E-10,-0.002330122,-0.00197303,0.023176086,-0.000131041,-0.000107825,-6.28E-05,0.023182471,5.80E-06,0.003202753,0.001442831,0.02587095,0.000121731,8.04E-05,8.62E-05,0.025965238,0.000142503,straight
0.183432763,-0.051722534,9.785339975,-0.003929261,0.00200617,0.000545994,9.798367294,0.025345783,1.01E-06,3.67E-07,2.40E-07,2.77E-09,1.29E-09,6.81E-10,2.45E-07,8.46E-10,-0.00241002,-0.001478617,0.023280704,-0.000161417,-8.97E-05,-7.48E-05,0.023290374,1.89E-06,0.002611386,0.001433863,0.025899487,0.000163205,0.000104468,8.71E-05,0.02590752,0.000171994,straight
0.31515221,-0.002810828,9.740784957,-0.010522679,-0.005068984,-0.004363582,9.759676726,0.030802713,1.36E-06,3.21E-07,2.59E-07,2.35E-09,2.86E-09,7.34E-10,2.56E-07,9.81E-10,-0.002160866,-0.001246894,0.023252525,-0.000159845,-0.000147864,-7.91E-05,0.0233299,4.75E-06,0.003164133,0.001304223,0.025634933,0.000103574,0.000122678,7.64E-05,0.025643735,0.000179402,straight
0.207259602,-0.012651208,9.800730588,0.001293685,0.002176553,-0.005927034,9.82564572,0.029544512,1.59E-06,1.18E-06,3.22E-07,2.96E-09,2.58E-09,8.14E-10,3.00E-07,1.15E-09,-0.002384638,-0.003449756,0.022976122,-0.000182435,-0.000116821,-0.000114169,0.022984648,7.67E-06,0.003636836,0.003235504,0.025809538,0.00017919,0.000136182,8.12E-05,0.025816729,0.000205711,straight
0.283860857,-0.149003129,9.839125118,0.005607155,-0.00126094,-0.004413203,9.867529822,0.032541244,2.41E-06,4.60E-07,3.28E-07,2.93E-09,3.69E-09,8.38E-10,3.38E-07,1.15E-09,-0.00437241,-0.001890805,0.02321523,-0.000109103,-0.000179976,-8.86E-05,0.023299253,1.47E-05,0.00380402,0.00131997,0.0263695,0.000173263,0.000118181,6.99E-05,0.026379062,0.000194788,straight
0.195611375,0.129138804,9.729168985,-0.005682662,0.00667689,-0.004626788,9.747185301,0.026446902,1.17E-06,6.75E-07,2.80E-07,2.44E-09,1.45E-09,7.98E-10,2.76E-07,9.16E-10,-0.002603908,-0.002521112,0.023222408,-0.00015673,-9.12E-05,-9.93E-05,0.023252929,1.20E-05,0.003132672,0.002064455,0.025460176,0.00016119,0.0001368,7.24E-05,0.025481131,0.00017614,straight
0.195261778,-0.330764884,9.805452962,-0.001168638,-0.002926868,-0.003337197,9.831693721,0.028887023,1.22E-06,1.08E-06,1.66E-07,4.06E-09,1.39E-09,7.99E-10,1.65E-07,1.15E-09,-0.002424877,-0.002670072,0.023631711,-0.000182025,-0.00011925,-0.000102006,0.023674922,7.15E-06,0.002744791,0.002110838,0.025355062,0.000174444,0.000109691,8.97E-05,0.025423158,0.000202162,straight
0.301529321,-0.075377585,9.782521245,0.006272957,-0.002459731,-0.007059027,9.798503996,0.029105807,9.59E-07,3.89E-07,1.25E-07,2.59E-09,2.29E-09,7.77E-10,1.18E-07,9.44E-10,-0.001264349,-0.001659335,0.02374264,-0.000122271,-0.000128191,-0.000102412,0.023871371,8.24E-06,0.003286661,0.001205053,0.025597734,0.000144824,0.000105809,6.14E-05,0.025601905,0.000159892,straight
0.218590821,-0.247526717,9.808635452,-0.00239411,-0.000602897,-0.006556012,9.824518166,0.02653066,9.78E-07,2.99E-07,1.70E-07,2.23E-09,1.87E-09,8.06E-10,1.76E-07,8.05E-10,-0.001710526,-0.002044632,0.023473303,-0.000129092,-0.000104085,-0.000113517,0.02349063,1.93E-06,0.002939487,0.00079447,0.025599036,0.000148065,0.000115152,7.49E-05,0.025685592,0.000162253,straight
0.237335332,-0.065381546,9.783091662,-0.004236788,0.002726331,-0.004404347,9.796979459,0.022537305,6.56E-07,6.70E-07,2.79E-08,2.05E-09,7.01E-10,7.95E-10,3.00E-08,6.43E-10,-0.001473392,-0.001688448,0.024032183,-0.000129692,-7.18E-05,-9.40E-05,0.024064433,5.38E-06,0.002390799,0.001095764,0.024885986,0.000130244,8.50E-05,6.09E-05,0.02497534,0.00015248,straight
0.246930872,0.100073199,9.788589451,-0.00404568,-0.001935158,-0.003915001,9.798064191,0.022597773,6.22E-07,9.67E-08,3.22E-08,2.10E-09,7.54E-10,7.35E-10,3.29E-08,6.08E-10,-0.000959493,-0.000577624,0.024014819,-0.000145249,-7.67E-05,-8.58E-05,0.024058784,4.58E-06,0.002385968,0.00102617,0.024920011,0.000126388,6.68E-05,6.41E-05,0.024969828,0.000154754,straight
0.211942526,-0.108109293,9.784937086,-0.001715507,0.003995929,-0.003067032,9.793922079,0.021855017,6.59E-07,8.96E-08,3.30E-08,1.97E-09,7.48E-10,6.39E-10,3.37E-08,5.37E-10,-0.001468949,-0.001108817,0.023957987,-0.000103496,-6.09E-05,-6.98E-05,0.023978276,5.51E-06,0.002414278,0.000481115,0.024890707,0.00010461,8.86E-05,0.000103086,0.024924327,0.000124922,straight
0.241342497,0.273463112,9.787441828,0.000591811,-0.001535609,-0.002398223,9.801149843,0.022066069,7.73E-07,7.97E-08,2.97E-08,2.15E-09,7.01E-10,7.38E-10,3.39E-08,5.91E-10,-0.001299674,-7.44E-05,0.023929152,-0.00013544,-6.87E-05,-8.04E-05,0.023957432,1.01E-05,0.00308455,0.001385756,0.024887998,0.000129126,7.11E-05,6.45E-05,0.024962285,0.000140451,straight
0.214940356,-0.072782058,9.785361135,-0.002221924,0.002249211,-0.002920788,9.795668496,0.022726033,6.96E-07,2.47E-07,2.98E-08,2.17E-09,7.02E-10,7.93E-10,3.14E-08,5.42E-10,-0.000925077,-0.001071828,0.024004257,-0.000127204,-7.57E-05,-7.39E-05,0.024010567,4.14E-06,0.002301179,0.001162262,0.024917448,0.000103578,8.69E-05,6.67E-05,0.024958853,0.000138137,straight
0.231414264,0.008452824,9.78630739,-0.001749836,0.000296038,-0.002137069,9.795074647,0.020784284,6.84E-07,5.71E-08,1.99E-08,1.74E-09,6.49E-10,7.08E-10,2.09E-08,4.41E-10,-0.001108732,-0.000806112,0.023969479,-0.000120498,-7.92E-05,-8.32E-05,0.023978171,8.89E-07,0.002369016,0.000559458,0.024752407,0.000107348,7.49E-05,6.70E-05,0.024793214,0.00012994,straight
0.215826627,0.161977393,9.787796397,-0.001862358,0.000642769,-0.00133761,9.800007022,0.021368903,9.33E-07,1.11E-07,4.14E-08,1.97E-09,7.56E-10,6.87E-10,4.35E-08,5.82E-10,-0.001279261,-0.000499779,0.023850429,-0.000126194,-9.17E-05,-7.55E-05,0.023853542,4.59E-06,0.0023839,0.001165469,0.024905488,0.000112619,8.47E-05,6.97E-05,0.024912212,0.000131428,rest
0.228073964,0.155710435,9.786682119,-0.002044179,0.000456605,-0.001503698,9.798220301,0.021477125,8.60E-07,8.14E-08,4.43E-08,1.87E-09,7.78E-10,7.59E-10,4.72E-08,5.61E-10,-0.001120034,-0.00036101,0.024007459,-0.000126239,-7.98E-05,-8.63E-05,0.024011204,3.16E-06,0.002231713,0.000945749,0.02487668,0.000110004,8.65E-05,0.000102542,0.02490232,0.000149424,rest
0.222456505,0.154529097,9.787727704,-0.002014443,0.001095463,-0.001247849,9.79898314,0.021546867,8.44E-07,8.17E-08,3.96E-08,2.03E-09,6.60E-10,7.55E-10,4.33E-08,5.83E-10,-0.001068623,-0.000304842,0.024038608,-0.000133112,-6.61E-05,-7.49E-05,0.024039606,1.92E-06,0.002286928,0.001226658,0.024851189,0.000130393,8.40E-05,8.20E-05,0.024867646,0.00014176,rest
0.219779886,0.154280181,9.786605921,-0.001293287,3.59E-05,-0.001831576,9.797673075,0.021417209,8.31E-07,7.93E-08,3.88E-08,1.95E-09,6.85E-10,8.16E-10,4.29E-08,6.11E-10,-0.001013354,-0.000282331,0.024074881,-0.000183579,-6.98E-05,-9.11E-05,0.024079994,3.81E-06,0.002261349,0.000993661,0.024892509,0.000119835,6.00E-05,0.000110485,0.024918792,0.000186587,rest
0.224238394,0.152936396,9.785181091,-0.002002541,0.000686366,-0.001148064,9.796086464,0.0214905,8.13E-07,6.75E-08,4.05E-08,1.99E-09,7.76E-10,6.85E-10,4.46E-08,5.96E-10,-0.001196771,-0.00016914,0.024050221,-0.000157956,-7.75E-05,-7.75E-05,0.024053175,9.11E-06,0.002350406,0.000969408,0.024856415,9.62E-05,7.63E-05,8.45E-05,0.024908815,0.000159003,rest
0.228647743,0.153538316,9.786873434,-0.000506144,-0.000696462,-0.001597155,9.798342663,0.021407345,8.72E-07,6.47E-08,3.79E-08,2.04E-09,6.43E-10,7.93E-10,4.26E-08,6.21E-10,-0.001036544,-0.000353812,0.024034147,-0.000144664,-6.63E-05,-8.14E-05,0.024037734,2.12E-06,0.002261006,0.000967083,0.024866278,0.000118516,6.55E-05,9.64E-05,0.024888386,0.000154156,rest
0.224336256,0.153774167,9.786042571,-0.001488946,-0.000249151,-0.000954814,9.797396642,0.022630806,8.68E-07,6.62E-08,3.55E-08,2.26E-09,7.93E-10,7.69E-10,4.02E-08,6.28E-10,-0.001121363,-0.000251355,0.024048886,-0.00015172,-8.97E-05,-8.56E-05,0.024049487,8.56E-06,0.002431778,0.001148186,0.024835415,0.000137348,8.62E-05,7.80E-05,0.02486882,0.000156008,rest
0.222211147,0.154766066,9.786867514,-0.001915701,0.000633963,-0.000714414,9.7983194,0.021335107,8.87E-07,6.36E-08,3.64E-08,1.96E-09,7.50E-10,6.84E-10,4.12E-08,5.71E-10,-0.001001958,-0.000266608,0.024059255,-0.000114467,-8.88E-05,-8.43E-05,0.024071417,8.22E-06,0.002366131,0.000996938,0.0248388,0.000126727,0.000107434,7.56E-05,0.024863602,0.00012892,rest
0.226277817,0.155165603,9.787153957,-0.00199486,0.001072377,-0.001301568,9.798608363,0.020876779,8.73E-07,6.60E-08,3.69E-08,1.98E-09,7.23E-10,5.71E-10,4.16E-08,5.87E-10,-0.001010725,-0.000259198,0.024031875,-0.000130765,-7.97E-05,-7.42E-05,0.024032858,7.44E-06,0.00241194,0.000905543,0.024835672,0.000141889,8.82E-05,7.03E-05,0.024870429,0.000147042,rest
0.220068266,0.154475458,9.786057985,-0.001836181,-0.000315733,-0.002657108,9.797768198,0.021749104,9.21E-07,6.80E-08,3.87E-08,2.16E-09,6.67E-10,6.76E-10,4.34E-08,6.08E-10,-0.001179101,-0.000256885,0.0239591,-0.000132587,-6.76E-05,-7.52E-05,0.023969764,7.75E-06,0.002433442,0.000969238,0.024837532,0.000168581,6.54E-05,5.73E-05,0.024869161,0.000173465,rest
0.225060933,0.152933148,9.785579998,-0.001004849,-0.000254106,-0.001500927,9.797663928,0.021178802,9.53E-07,7.06E-08,3.80E-08,1.94E-09,7.73E-10,6.88E-10,4.28E-08,6.12E-10,-0.001284776,-0.000287557,0.024012945,-0.000138853,-7.56E-05,-9.75E-05,0.024013681,9.13E-06,0.00256513,0.000995043,0.024885387,0.000134088,7.71E-05,7.09E-05,0.024939367,0.00014926,rest
0.224252304,0.153983836,9.786244555,-0.001421295,0.000641987,-0.001935426,9.798628128,0.021765995,9.83E-07,7.85E-08,3.76E-08,2.16E-09,7.52E-10,6.11E-10,4.28E-08,5.94E-10,-0.001131931,-0.000194062,0.024025011,-0.000124972,-8.08E-05,-7.40E-05,0.024027882,5.87E-06,0.002562698,0.001369218,0.024879792,0.000119761,7.71E-05,6.94E-05,0.024925894,0.000126105,rest
0.225838957,0.156673638,9.785790751,-0.001778163,0.000629533,-0.00051244,9.797746386,0.020919381,9.41E-07,5.68E-08,3.68E-08,1.83E-09,6.87E-10,7.60E-10,4.13E-08,5.56E-10,-0.001011206,-0.000148319,0.024067667,-0.000123706,-9.62E-05,-9.09E-05,0.024071218,1.28E-06,0.002360982,0.001030223,0.024852016,0.000109043,7.81E-05,6.75E-05,0.024885413,0.000126485,rest
0.223749507,0.151618694,9.786199079,-0.001342069,-0.000158362,-0.0004563,9.798267911,0.021428652,9.69E-07,5.91E-08,3.50E-08,1.96E-09,7.92E-10,7.13E-10,4.02E-08,6.03E-10,-0.001191291,-0.000208718,0.024082072,-0.000121411,-7.64E-05,-7.92E-05,0.024085319,7.15E-06,0.002409007,0.000997567,0.024842913,0.000128668,8.67E-05,7.60E-05,0.024894029,0.000136268,rest
0.221017566,0.154971775,9.785841689,-0.0009141,0.000332296,-0.002363447,9.799062839,0.021202276,1.10E-06,6.67E-08,3.44E-08,1.89E-09,6.93E-10,7.50E-10,4.01E-08,5.56E-10,-0.001330796,-0.000194379,0.024072587,-0.000118881,-0.000119869,-8.97E-05,0.024074477,7.30E-06,0.002549571,0.001048633,0.024858224,0.000126716,6.77E-05,8.28E-05,0.024886505,0.000136009,rest
0.222094796,0.152060109,9.78591326,-0.001778878,0.000226222,-0.001217317,9.798871818,0.021370536,1.08E-06,6.47E-08,3.89E-08,1.94E-09,7.80E-10,6.71E-10,4.43E-08,5.54E-10,-0.001291573,-0.000212201,0.024024699,-0.000118989,-7.22E-05,-7.86E-05,0.024027404,5.19E-06,0.002575828,0.000932959,0.024833031,0.000121042,8.25E-05,7.44E-05,0.024900976,0.000126101,rest
0.222809827,0.155885301,9.786589594,-0.001055371,0.000159379,-0.001503673,9.799055233,0.020901134,1.01E-06,5.96E-08,3.59E-08,1.98E-09,6.83E-10,6.38E-10,4.08E-08,5.81E-10,-0.001158943,-0.000210924,0.024053755,-0.000117797,-7.10E-05,-8.96E-05,0.024055156,2.60E-06,0.002425578,0.001005834,0.024875658,0.000137728,8.35E-05,6.59E-05,0.024881332,0.000137756,rest
0.225247614,0.153338764,9.786328294,-0.001830563,0.000236303,8.87E-05,9.799438584,0.021185102,1.09E-06,5.94E-08,3.27E-08,1.94E-09,7.00E-10,6.73E-10,3.84E-08,5.25E-10,-0.001230492,-0.000186411,0.024085653,-0.000129234,-7.52E-05,-7.06E-05,0.024089383,5.50E-06,0.00253143,0.000935152,0.024775763,0.000151873,6.73E-05,8.00E-05,0.024851401,0.000152338,rest
0.227636342,0.15484855,9.786479716,-0.002512541,0.000248607,-0.000873562,9.79982855,0.021267373,1.12E-06,5.14E-08,3.31E-08,1.85E-09,7.70E-10,6.71E-10,3.86E-08,4.99E-10,-0.001354189,-0.000237976,0.024032826,-0.000112906,-8.60E-05,-8.67E-05,0.024034331,9.41E-06,0.002476459,0.000954365,0.024830461,0.000139903,7.97E-05,8.59E-05,0.024877223,0.000140093,rest
0.226484537,0.153306953,9.785469878,-0.001057413,-0.000406802,-0.001487203,9.798968767,0.021241401,1.14E-06,5.12E-08,3.45E-08,1.97E-09,7.10E-10,7.38E-10,4.04E-08,6.13E-10,-0.001287275,-0.000126688,0.024103246,-0.000157561,-8.58E-05,-7.41E-05,0.024108083,5.40E-06,0.002591218,0.00097093,0.024845123,0.000175629,0.000109538,8.42E-05,0.024875025,0.00018152,rest
0.220949119,0.152510607,9.784923656,-0.001808379,0.000232548,-0.001683295,9.798214081,0.02051794,1.13E-06,5.33E-08,3.35E-08,1.79E-09,6.72E-10,6.82E-10,3.92E-08,5.43E-10,-0.001308489,-0.000151066,0.02405282,-0.000116479,-7.41E-05,-7.90E-05,0.024059206,6.24E-06,0.002489267,0.000998757,0.024817235,9.92E-05,8.45E-05,8.59E-05,0.024856309,0.00012153,rest
0.22087471,0.155794367,9.786384411,-0.000613932,0.000403363,-0.000930052,9.799926019,0.022179847,1.15E-06,5.78E-08,3.29E-08,2.35E-09,6.49E-10,7.45E-10,3.88E-08,6.67E-10,-0.001254406,-0.000198032,0.024049644,-0.000144854,-6.39E-05,-7.82E-05,0.024050037,5.73E-06,0.002560841,0.00101229,0.02480108,0.000137504,6.90E-05,9.13E-05,0.024869592,0.00015272,rest
0.226444952,0.153869571,9.786717081,-0.002708059,-0.000307255,-0.001034826,9.800430591,0.020287207,1.17E-06,5.21E-08,3.21E-08,1.74E-09,7.49E-10,6.38E-10,3.78E-08,6.06E-10,-0.001227485,-0.000197549,0.024081159,-0.000162184,-9.83E-05,-8.20E-05,0.024082192,4.72E-06,0.002445897,0.000980858,0.024832065,0.000103619,7.31E-05,8.90E-05,0.024875008,0.000163581,rest
0.229588917,0.15321735,9.78644582,-0.001692411,-0.000211623,-0.001428321,9.800150232,0.021438174,1.15E-06,5.71E-08,3.20E-08,1.91E-09,7.24E-10,7.14E-10,3.82E-08,5.04E-10,-0.001428026,-0.000186228,0.024084265,-0.000101108,-7.42E-05,-9.07E-05,0.024086972,5.14E-06,0.002587635,0.001048784,0.024807663,0.000108305,6.92E-05,6.99E-05,0.024857516,0.000126634,rest
0.222444932,0.152816981,9.785019178,-0.000196725,-5.72E-05,-0.001336705,9.7988525,0.020719105,1.19E-06,5.81E-08,3.40E-08,1.90E-09,6.34E-10,7.22E-10,4.02E-08,5.82E-10,-0.001300388,-0.000134634,0.024074225,-0.0001771,-8.40E-05,-7.70E-05,0.024079729,6.67E-06,0.002526898,0.00104503,0.02482214,0.000116445,7.76E-05,7.64E-05,0.024849841,0.000184128,rest
